Date,daily_return,cumulative_value,drawdown,rolling_return,rolling_volatility,market_regime
2023-05-05,0.03447107333104293,1.7906097012523101,-0.18279036205562837,0.08380856452655316,0.23696379805430692,Bull / Low Volatility
2023-05-08,0.000391724465523249,1.7913111268804938,-0.18247024104698428,0.10134398249654586,0.23446832364599884,Bull / Low Volatility
2023-05-09,-0.0030748915594663636,1.7858030394160707,-0.18498405640240145,0.08541468303172284,0.2337783424405593,Bull / Low Volatility
2023-05-10,0.019639341511270912,1.8208750351790286,-0.16897767994895752,0.12772276404013017,0.23297977542435871,Bull / Low Volatility
2023-05-11,0.00796782513164207,1.8353834490459076,-0.16235623942229938,0.1495435994177161,0.23171936878812283,Bull / Low Volatility
2023-05-12,-0.010204202438058682,1.8166548247803809,-0.17090372592621095,0.1388327688321187,0.23298863952024387,Bull / Low Volatility
2023-05-15,0.0017441597905762073,1.8198233610791192,-0.1694576495424548,0.11936120387312998,0.23041349194561983,Bull / Low Volatility
2023-05-16,0.008093463383870405,1.8345520348171254,-0.16273568544027284,0.13071842916515086,0.23060202817782766,Bull / Low Volatility
2023-05-17,0.009775524856525643,1.8524857438340698,-0.15455098732181238,0.12580455101130306,0.22982705898985567,Bull / Low Volatility
2023-05-18,0.017538686502248338,1.88497591054506,-0.1397229221348142,0.16622166687026518,0.22835146720235217,Bull / Low Volatility
2023-05-19,-0.00638346880219391,1.8729432256272087,-0.145214474022609,0.16852467921491399,0.22800532417727204,Bull / Low Volatility
2023-05-22,-0.007635559061823694,1.8586422570084897,-0.15174123939140138,0.19151383536997657,0.22109582972019398,Bull / Low Volatility
2023-05-23,-0.008948891344949753,1.8420094694013884,-0.1593322148724895,0.17313022099897601,0.22221795623831003,Bull / Low Volatility
2023-05-24,0.007346738138738401,1.855542230622157,-0.15315604879348454,0.17918412080130786,0.22241523764263765,Bull / Low Volatility
2023-05-25,-0.002440819550420172,1.851013186869024,-0.15522304206574444,0.20071192358310275,0.21771088716016435,Bull / Low Volatility
2023-05-26,0.026720169442086862,1.9004725728617016,-0.1326504586089705,0.22518525148456203,0.2227464386512954,Bull / Low Volatility
2023-05-30,0.011609609953200355,1.922536318159381,-0.12258086874033336,0.2397898072832758,0.22323121582137226,Bull / Low Volatility
2023-05-31,-0.003923443376796539,1.9149933557752479,-0.1260233730195487,0.2567247761820526,0.2197196817881153,Bull / Low Volatility
2023-06-01,0.016835310418076378,1.9472328633682778,-0.11130970520618955,0.2749340640749429,0.22125411367974096,Bull / Low Volatility
2023-06-02,0.007690959342785797,1.9622089521513797,-0.10447482428060195,0.24358252310653028,0.21334842508260082,Bull / Low Volatility
2023-06-05,-0.0011264159723144715,1.959998688646658,-0.10548355814214194,0.23427918107053136,0.21347124765945683,Bull / Low Volatility
2023-06-06,0.0030219853372812034,1.9659217759448389,-0.10278034257089053,0.2501255396827111,0.21180143587391875,Bull / Low Volatility
2023-06-07,-0.021967139746055166,1.9227360975628458,-0.12248969216854344,0.2145921626787337,0.21779519126126523,Bull / Low Volatility
2023-06-08,0.019248353538864005,1.9597456017306714,-0.10559906352940607,0.2581442875116091,0.21657006715478058,Bull / Low Volatility
2023-06-09,-0.0013678680850451462,1.9570649282672563,-0.10682248602563871,0.27541620027708746,0.21350791511347175,Bull / Low Volatility
2023-06-12,0.01956518036714234,1.9953552565790138,-0.08934730686485448,0.28065396535760634,0.21457610467438928,Bull / Low Volatility
2023-06-13,-0.0012727166372754738,1.9928157347466906,-0.09050630969818729,0.25525215827618,0.21266506363378526,Bull / Low Volatility
2023-06-14,0.0013167372756153963,1.9954397495080642,-0.08930874545422995,0.24808966054997406,0.21260652751849493,Bull / Low Volatility
2023-06-15,0.008888281525513185,2.013175779768891,-0.0812142652010045,0.22596035191830866,0.20748733397864674,Bull / Low Volatility
2023-06-16,-0.008621253994635023,1.9958196800356562,-0.08913535038735398,0.22474301155397858,0.20770810129287684,Bull / Low Volatility
2023-06-20,0.0012153407046034059,1.998245280931852,-0.08802833950229538,0.22099769791274415,0.20774003348127093,Bull / Low Volatility
2023-06-21,-0.006426004729856698,1.9854045473051702,-0.09388867370614895,0.19063203337998003,0.20615383390713593,Bull / Low Volatility
2023-06-22,0.026946490348716073,2.0389042317774257,-0.0694721535973094,0.23885465485924384,0.20911678463109154,Bull / Low Volatility
2023-06-23,-0.003572051763616082,2.031621160320461,-0.07279604723214605,0.22919503001584496,0.20958577074920823,Bull / Low Volatility
2023-06-26,-0.010752239109387416,2.009776683825004,-0.08276556583547512,0.21266694649872986,0.21147807422352238,Bull / Low Volatility
2023-06-27,0.014845776790781744,2.0396133798723874,-0.06914850816104978,0.2404191938773339,0.21154830310303108,Bull / Low Volatility
2023-06-28,0.0033459186712973587,2.0464377603623305,-0.06603395477430074,0.2516040981353811,0.21073348389434496,Bull / Low Volatility
2023-06-29,-0.0024616068333088046,2.0414002351874814,-0.06833301197330677,0.21906950379773282,0.20689559790370296,Bull / Low Volatility
2023-06-30,0.02156270419646165,2.0854183446054164,-0.04824375230087874,0.22953007390679803,0.20925815636819917,Bull / Low Volatility
2023-07-03,-0.0051062688573274145,2.0747696378578584,-0.05310367558827156,0.20581845730104886,0.2087022567640089,Bull / Low Volatility
2023-07-05,-0.003019692848323591,2.0685044708205003,-0.05596301164720152,0.20073222633814702,0.20902557033867641,Bull / Low Volatility
2023-07-06,-0.004752047352093142,2.058674839627145,-0.060449120117981314,0.19027210240020165,0.20958638396178575,Bull / Low Volatility
2023-07-07,0.0008729548584970262,2.0604719698304628,-0.05962893461258334,0.21283718981521083,0.2054138657814159,Bull / Low Volatility
2023-07-10,-0.014710318474996398,2.0301617709454534,-0.07346209246910396,0.18659269114814214,0.20832134223646942,Bull / Low Volatility
2023-07-11,0.003516680252087705,2.0373012007538804,-0.07020375490687947,0.2018165315632201,0.20689195446670083,Bull / Low Volatility
2023-07-12,0.01169570280493978,2.0611288701220447,-0.05932913435512144,0.23236996180335523,0.2048867594946903,Bull / Low Volatility
2023-07-13,0.013275705286249584,2.0884918095587657,-0.046841065171458696,0.2625514946793195,0.2037152589854246,Bull / Low Volatility
